data,method1,method2,clustering,criteria,rank,value,methods
Darmanis,PCA,t-SNE,K-Means,MI,2,0.2277552688930191,PCA:t-SNE
Darmanis,PCA,t-SNE,K-Means,Fowlkes Mallows,2,0.4573582459229105,PCA:t-SNE
Darmanis,PCA,t-SNE,K-Means,V Measure,2,0.2393444928955041,PCA:t-SNE
Darmanis,PCA,t-SNE,HC,ARI,2,0.1689628373310027,PCA:t-SNE
Darmanis,PCA,t-SNE,HC,MI,2,0.2277552688930191,PCA:t-SNE
Darmanis,PCA,t-SNE,HC,Fowlkes Mallows,2,0.4573582459229105,PCA:t-SNE
Darmanis,PCA,t-SNE,HC,V Measure,2,0.2393444928955041,PCA:t-SNE
Darmanis,PCA,UMAP,K-Means,ARI,2,0.1200504647769213,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,ARI,5,0.2358013613691661,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,ARI,10,0.2670166831212115,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,MI,2,0.19317168741915225,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,MI,5,0.33069339316115376,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,MI,10,0.355114399709594,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,Fowlkes Mallows,2,0.5007568758927239,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,Fowlkes Mallows,5,0.5879878575346371,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,Fowlkes Mallows,10,0.6042695882829703,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,V Measure,2,0.20706492142606486,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,V Measure,5,0.3425673899607362,PCA:UMAP
Darmanis,PCA,UMAP,K-Means,V Measure,10,0.3664432634621605,PCA:UMAP
Darmanis,PCA,UMAP,HC,ARI,2,0.1200504647769213,PCA:UMAP
Darmanis,PCA,UMAP,HC,ARI,5,0.2358013613691661,PCA:UMAP
Darmanis,PCA,UMAP,HC,ARI,10,0.2670166831212115,PCA:UMAP
Darmanis,PCA,UMAP,HC,MI,2,0.19317168741915225,PCA:UMAP
Darmanis,PCA,UMAP,HC,MI,5,0.33069339316115376,PCA:UMAP
Darmanis,PCA,UMAP,HC,MI,10,0.355114399709594,PCA:UMAP
Darmanis,PCA,UMAP,HC,Fowlkes Mallows,2,0.5007568758927239,PCA:UMAP
Darmanis,PCA,UMAP,HC,Fowlkes Mallows,5,0.5879878575346371,PCA:UMAP
Darmanis,PCA,UMAP,HC,Fowlkes Mallows,10,0.6042695882829703,PCA:UMAP
Darmanis,PCA,UMAP,HC,V Measure,2,0.20706492142606486,PCA:UMAP
Darmanis,PCA,UMAP,HC,V Measure,5,0.3425673899607362,PCA:UMAP
Darmanis,PCA,UMAP,HC,V Measure,10,0.3664432634621605,PCA:UMAP
Darmanis,Random Projection,Random Projection,K-Means,ARI,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,ARI,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,ARI,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,MI,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,MI,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,MI,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,Fowlkes Mallows,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,Fowlkes Mallows,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,Fowlkes Mallows,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,V Measure,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,V Measure,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,K-Means,V Measure,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,ARI,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,ARI,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,ARI,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,MI,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,MI,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,MI,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,Fowlkes Mallows,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,Fowlkes Mallows,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,Fowlkes Mallows,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,V Measure,2,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,V Measure,5,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Random Projection,HC,V Measure,10,1.0,Random Projection:Random Projection
Darmanis,Random Projection,Spectral (NN),K-Means,ARI,2,0.021042750068448142,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,ARI,5,0.02697132219201784,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,ARI,10,0.038573122071578175,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,MI,2,0.019999494767554717,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,MI,5,0.027890660202148608,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,MI,10,0.03454131078499787,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,Fowlkes Mallows,2,0.3454383684210783,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,Fowlkes Mallows,5,0.3940679044878413,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,Fowlkes Mallows,10,0.4531369382949095,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,V Measure,2,0.03462514732214718,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,V Measure,5,0.04325495434152395,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),K-Means,V Measure,10,0.051193103044715776,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,ARI,2,0.021042750068448142,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,ARI,5,0.02697132219201784,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,ARI,10,0.038573122071578175,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,MI,2,0.019999494767554717,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,MI,5,0.027890660202148608,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,MI,10,0.03454131078499787,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,Fowlkes Mallows,2,0.3454383684210783,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,Fowlkes Mallows,5,0.3940679044878413,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,Fowlkes Mallows,10,0.4531369382949095,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,V Measure,2,0.03462514732214718,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,V Measure,5,0.04325495434152395,Random Projection:Spectral (NN)
Darmanis,Random Projection,Spectral (NN),HC,V Measure,10,0.051193103044715776,Random Projection:Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,ARI,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,ARI,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,ARI,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,MI,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,MI,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,MI,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,Fowlkes Mallows,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,Fowlkes Mallows,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,V Measure,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,V Measure,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),K-Means,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,ARI,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,ARI,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,ARI,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,MI,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,MI,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,MI,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,Fowlkes Mallows,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,Fowlkes Mallows,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,V Measure,2,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,V Measure,5,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (NN),HC,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,ARI,2,0.3175833541749883,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,ARI,5,0.43101380037188497,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,ARI,10,0.06550094238849362,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,MI,2,0.37194517507149066,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,MI,5,0.5086690319259631,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,MI,10,0.07804150990125609,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,Fowlkes Mallows,2,0.5552691766159105,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,Fowlkes Mallows,5,0.6751919394735421,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,Fowlkes Mallows,10,0.7167093890319626,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,V Measure,2,0.38165577436218,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,V Measure,5,0.5175450630236046,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),K-Means,V Measure,10,0.10191652827294696,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,ARI,2,0.3175833541749883,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,ARI,5,0.43101380037188497,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,ARI,10,0.06550094238849362,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,MI,2,0.37194517507149066,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,MI,5,0.5086690319259631,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,MI,10,0.07804150990125609,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,Fowlkes Mallows,2,0.5552691766159105,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,Fowlkes Mallows,5,0.6751919394735421,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,Fowlkes Mallows,10,0.7167093890319626,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,V Measure,2,0.38165577436218,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,V Measure,5,0.5175450630236046,Spectral (NN):Spectral (RBF)
Darmanis,Spectral (NN),Spectral (RBF),HC,V Measure,10,0.10191652827294696,Spectral (NN):Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,ARI,2,0.033384044621140946,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,ARI,5,0.038587457363691166,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,ARI,10,0.027069334884663385,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,MI,2,0.033220273032348965,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,MI,5,0.037197074313073716,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,MI,10,0.03609146708400223,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.3337463398857036,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.3853478595845633,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.5736603578050796,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,V Measure,2,0.047206542807549115,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,V Measure,5,0.05226846362800923,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),K-Means,V Measure,10,0.058697444935270286,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,ARI,2,0.033384044621140946,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,ARI,5,0.038587457363691166,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,ARI,10,0.027069334884663385,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,MI,2,0.033220273032348965,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,MI,5,0.037197074313073716,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,MI,10,0.03609146708400223,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,Fowlkes Mallows,2,0.3337463398857036,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,Fowlkes Mallows,5,0.3853478595845633,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,Fowlkes Mallows,10,0.5736603578050796,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,V Measure,2,0.047206542807549115,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,V Measure,5,0.05226846362800923,Random Projection:Spectral (RBF)
Darmanis,Random Projection,Spectral (RBF),HC,V Measure,10,0.058697444935270286,Random Projection:Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,ARI,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,ARI,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,MI,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,MI,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,Fowlkes Mallows,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,Fowlkes Mallows,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,V Measure,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,V Measure,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),K-Means,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,ARI,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,ARI,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,MI,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,MI,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,Fowlkes Mallows,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,Fowlkes Mallows,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,V Measure,2,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,V Measure,5,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Spectral (RBF),Spectral (RBF),HC,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Darmanis,Isomap,t-SNE,K-Means,ARI,2,0.22204222192282175,Isomap:t-SNE
Darmanis,Isomap,t-SNE,K-Means,MI,2,0.3100427355127746,Isomap:t-SNE
Darmanis,Isomap,t-SNE,K-Means,Fowlkes Mallows,2,0.5209723830745937,Isomap:t-SNE
Darmanis,Isomap,t-SNE,K-Means,V Measure,2,0.3211108699578133,Isomap:t-SNE
Darmanis,Isomap,t-SNE,HC,ARI,2,0.22204222192282175,Isomap:t-SNE
Darmanis,Isomap,t-SNE,HC,MI,2,0.3100427355127746,Isomap:t-SNE
Darmanis,Isomap,t-SNE,HC,Fowlkes Mallows,2,0.5209723830745937,Isomap:t-SNE
Darmanis,Isomap,t-SNE,HC,V Measure,2,0.3211108699578133,Isomap:t-SNE
Darmanis,Random Projection,t-SNE,K-Means,ARI,2,0.02046557716925571,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,K-Means,MI,2,0.020480492090841688,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,K-Means,Fowlkes Mallows,2,0.3147850681871941,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,K-Means,V Measure,2,0.034312546754391535,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,HC,ARI,2,0.02046557716925571,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,HC,MI,2,0.020480492090841688,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,HC,Fowlkes Mallows,2,0.3147850681871941,Random Projection:t-SNE
Darmanis,Random Projection,t-SNE,HC,V Measure,2,0.034312546754391535,Random Projection:t-SNE
Darmanis,Spectral (NN),t-SNE,K-Means,ARI,2,0.3002317679054547,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,K-Means,MI,2,0.3848425004289096,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,K-Means,Fowlkes Mallows,2,0.5364850970995786,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,K-Means,V Measure,2,0.3939746364906029,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,HC,ARI,2,0.3002317679054547,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,HC,MI,2,0.3848425004289096,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,HC,Fowlkes Mallows,2,0.5364850970995786,Spectral (NN):t-SNE
Darmanis,Spectral (NN),t-SNE,HC,V Measure,2,0.3939746364906029,Spectral (NN):t-SNE
Darmanis,Spectral (RBF),t-SNE,K-Means,ARI,2,0.2923464716685143,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,K-Means,MI,2,0.3483958535227337,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,K-Means,Fowlkes Mallows,2,0.514664392994023,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,K-Means,V Measure,2,0.3577758797265216,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,HC,ARI,2,0.2923464716685143,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,HC,MI,2,0.3483958535227337,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,HC,Fowlkes Mallows,2,0.514664392994023,Spectral (RBF):t-SNE
Darmanis,Spectral (RBF),t-SNE,HC,V Measure,2,0.3577758797265216,Spectral (RBF):t-SNE
Darmanis,t-SNE,t-SNE,K-Means,ARI,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,K-Means,MI,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,K-Means,Fowlkes Mallows,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,K-Means,V Measure,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,HC,ARI,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,HC,MI,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,HC,Fowlkes Mallows,2,1.0,t-SNE:t-SNE
Darmanis,t-SNE,t-SNE,HC,V Measure,2,1.0,t-SNE:t-SNE
Darmanis,UMAP,t-SNE,K-Means,ARI,2,0.2429682153270656,UMAP:t-SNE
Darmanis,UMAP,t-SNE,K-Means,MI,2,0.33560977735376085,UMAP:t-SNE
Darmanis,UMAP,t-SNE,K-Means,Fowlkes Mallows,2,0.5347736255106366,UMAP:t-SNE
Darmanis,UMAP,t-SNE,K-Means,V Measure,2,0.34652353504372746,UMAP:t-SNE
Darmanis,UMAP,t-SNE,HC,ARI,2,0.2429682153270656,UMAP:t-SNE
Darmanis,UMAP,t-SNE,HC,MI,2,0.33560977735376085,UMAP:t-SNE
Darmanis,UMAP,t-SNE,HC,Fowlkes Mallows,2,0.5347736255106366,UMAP:t-SNE
Darmanis,UMAP,t-SNE,HC,V Measure,2,0.34652353504372746,UMAP:t-SNE
Darmanis,Isomap,UMAP,K-Means,ARI,2,0.25156887883260914,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,ARI,5,0.2599294150787713,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,ARI,10,0.2508640819407477,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,MI,2,0.3111898284480912,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,MI,5,0.3355930297868545,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,MI,10,0.3137210821016279,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,Fowlkes Mallows,2,0.6125360081452655,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,Fowlkes Mallows,5,0.6402743313416117,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,Fowlkes Mallows,10,0.6395183283697635,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,V Measure,2,0.32451788517736313,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,V Measure,5,0.34873456675203324,Isomap:UMAP
Darmanis,Isomap,UMAP,K-Means,V Measure,10,0.3273076061146689,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,ARI,2,0.25156887883260914,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,ARI,5,0.2599294150787713,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,ARI,10,0.2508640819407477,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,MI,2,0.3111898284480912,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,MI,5,0.3355930297868545,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,MI,10,0.3137210821016279,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,Fowlkes Mallows,2,0.6125360081452655,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,Fowlkes Mallows,5,0.6402743313416117,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,Fowlkes Mallows,10,0.6395183283697635,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,V Measure,2,0.32451788517736313,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,V Measure,5,0.34873456675203324,Isomap:UMAP
Darmanis,Isomap,UMAP,HC,V Measure,10,0.3273076061146689,Isomap:UMAP
Darmanis,Random Projection,UMAP,K-Means,ARI,2,0.015150152326937168,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,ARI,5,0.015146470052688163,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,ARI,10,0.03535059758338458,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,MI,2,0.01556767702268256,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,MI,5,0.02263972034506372,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,MI,10,0.037583477973295934,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,Fowlkes Mallows,2,0.38173078735926375,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,Fowlkes Mallows,5,0.40328693679311206,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,Fowlkes Mallows,10,0.43105833140115096,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,V Measure,2,0.03183130961070919,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,V Measure,5,0.03915223508039292,Random Projection:UMAP
Darmanis,Random Projection,UMAP,K-Means,V Measure,10,0.05379268650147598,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,ARI,2,0.015150152326937168,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,ARI,5,0.015146470052688163,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,ARI,10,0.03535059758338458,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,MI,2,0.01556767702268256,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,MI,5,0.02263972034506372,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,MI,10,0.037583477973295934,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,Fowlkes Mallows,2,0.38173078735926375,Random Projection:UMAP
Darmanis,Random Projection,UMAP,HC,Fowlkes Mallows,5,0.40328693679311206,Random Projection:UMAP
