data,method,clustering,criteria,rank,Accuracy,Consistency
Tetragonula,PCA,HC,MI,5.0,0.7072489468596842,0.9114671308498649
Tetragonula,PCA,HC,MI,10.0,0.6734184277471716,0.9775075144536544
Tetragonula,PCA,HC,V Measure,2.0,0.658878318905549,0.7853372505394409
Tetragonula,PCA,HC,V Measure,5.0,0.7364914366600808,0.9216901892541025
Tetragonula,PCA,HC,V Measure,10.0,0.7036985793145767,0.9800039477857719
Tetragonula,PCA,K-Means,ARI,2.0,0.4639692764815259,0.6375588193145312
Tetragonula,PCA,K-Means,ARI,5.0,0.5781367282615283,0.8563633314923892
Tetragonula,PCA,K-Means,ARI,10.0,0.4658007871442522,0.981185858099296
Tetragonula,PCA,K-Means,Fowlkes Mallows,2.0,0.5627615903875328,0.730797495818542
Tetragonula,PCA,K-Means,Fowlkes Mallows,5.0,0.6561783599641565,0.9031111495860897
Tetragonula,PCA,K-Means,Fowlkes Mallows,10.0,0.618940208787512,0.9875042515999082
Tetragonula,PCA,K-Means,MI,2.0,0.6229274814383561,0.754260431837794
Tetragonula,PCA,K-Means,MI,5.0,0.6936461804685891,0.8909886293063104
Tetragonula,PCA,K-Means,MI,10.0,0.674249865450966,0.9753722455809757
Tetragonula,PCA,K-Means,V Measure,2.0,0.6607989131199655,0.7852331295585969
Tetragonula,PCA,K-Means,V Measure,5.0,0.724273841512298,0.9036383718026055
Tetragonula,PCA,K-Means,V Measure,10.0,0.7044954811679944,0.9781304413886436
Tetragonula,Random Projection,HC,ARI,2.0,0.39310867255727955,0.39740033336907
Tetragonula,Random Projection,HC,ARI,5.0,0.5082592813653788,0.7053661818551317
Tetragonula,Random Projection,HC,ARI,10.0,0.5567285307158796,0.8613197454420514
Tetragonula,Random Projection,HC,Fowlkes Mallows,2.0,0.5000422173806371,0.5422380850358606
Tetragonula,Random Projection,HC,Fowlkes Mallows,5.0,0.5974881352591342,0.7942716883246221
Tetragonula,Random Projection,HC,Fowlkes Mallows,10.0,0.6382814641475041,0.906609092210384
Tetragonula,Random Projection,HC,MI,2.0,0.5221997889826896,0.5067380253929508
Tetragonula,Random Projection,HC,MI,5.0,0.634965114040648,0.7492638118677093
Tetragonula,Random Projection,HC,MI,10.0,0.6801821452831389,0.8564207007281495
Tetragonula,Random Projection,HC,V Measure,2.0,0.5696027853802327,0.5659491799569488
Tetragonula,Random Projection,HC,V Measure,5.0,0.6712352331966589,0.778308980199734
Tetragonula,Random Projection,HC,V Measure,10.0,0.7120414604120008,0.8728956438841444
Tetragonula,Random Projection,K-Means,ARI,2.0,0.39689874564996763,0.3964704352869871
Tetragonula,Random Projection,K-Means,ARI,5.0,0.4992726588873977,0.6010561187627975
Tetragonula,Random Projection,K-Means,ARI,10.0,0.5380501444654954,0.8185130333044313
Tetragonula,Random Projection,K-Means,Fowlkes Mallows,2.0,0.5027392539533317,0.5357881910409338
Tetragonula,Random Projection,K-Means,Fowlkes Mallows,5.0,0.589683182893139,0.7126897338779257
Tetragonula,Random Projection,K-Means,Fowlkes Mallows,10.0,0.6224080172342243,0.8766464155117002
Tetragonula,Random Projection,K-Means,MI,2.0,0.5255383832284345,0.4905719683252589
Tetragonula,Random Projection,K-Means,MI,5.0,0.6201228339427572,0.6942801522113032
Tetragonula,Random Projection,K-Means,MI,10.0,0.6643916773847139,0.8274135433579209
Tetragonula,Random Projection,K-Means,V Measure,2.0,0.5726112796478597,0.5519457244446488
Tetragonula,Random Projection,K-Means,V Measure,5.0,0.6578791730484805,0.7293708807136255
Tetragonula,Random Projection,K-Means,V Measure,10.0,0.6978367045470432,0.8469099384729067
Tetragonula,Spectral (NN),HC,ARI,2.0,0.5248818311838024,0.7645076498605848
Tetragonula,Spectral (NN),HC,ARI,5.0,0.6120731444373843,0.7995671362050636
Tetragonula,Spectral (NN),HC,ARI,10.0,0.41525916395872264,0.568296293590228
Tetragonula,Spectral (NN),HC,Fowlkes Mallows,2.0,0.6431517814693487,0.8255346412990685
Tetragonula,Spectral (NN),HC,Fowlkes Mallows,5.0,0.6854883529913335,0.824994287321348
Tetragonula,Spectral (NN),HC,Fowlkes Mallows,10.0,0.5257762098423533,0.6427502073877658
Tetragonula,Spectral (NN),HC,MI,2.0,0.6862056128789562,0.8350704978481992
Tetragonula,Spectral (NN),HC,MI,5.0,0.7218186410336683,0.8483787230913963
Tetragonula,Spectral (NN),HC,MI,10.0,0.6339654907500349,0.7772409656367365
Tetragonula,Spectral (NN),HC,V Measure,2.0,0.7158952511129267,0.8549007821222142
Tetragonula,Spectral (NN),HC,V Measure,5.0,0.7495800218546581,0.871443247641772
Tetragonula,Spectral (NN),HC,V Measure,10.0,0.6711160491648879,0.8124351282121393
Tetragonula,Spectral (NN),K-Means,ARI,2.0,0.5234984964596233,0.7663887778361348
Tetragonula,Spectral (NN),K-Means,ARI,5.0,0.6109568782549879,0.8321609448862667
Tetragonula,Spectral (NN),K-Means,ARI,10.0,0.5027314170726591,0.608665207337847
Tetragonula,Spectral (NN),K-Means,Fowlkes Mallows,2.0,0.6431520804335498,0.8264284329892971
Tetragonula,Spectral (NN),K-Means,Fowlkes Mallows,5.0,0.6846683074751847,0.853168997687048
Tetragonula,Spectral (NN),K-Means,Fowlkes Mallows,10.0,0.5936356834936825,0.6675548652302133
Tetragonula,Spectral (NN),K-Means,MI,2.0,0.6845461815131586,0.8331464979102639
Tetragonula,Spectral (NN),K-Means,MI,5.0,0.7219156521101813,0.8663887760360545
Tetragonula,Spectral (NN),K-Means,MI,10.0,0.6773668627868146,0.7890078657694023
Tetragonula,Spectral (NN),K-Means,V Measure,2.0,0.7144593369939117,0.8534217365466567
Tetragonula,Spectral (NN),K-Means,V Measure,5.0,0.7496854724635645,0.8867769361866001
Tetragonula,Spectral (NN),K-Means,V Measure,10.0,0.7098384212143545,0.8219088406091545
Tetragonula,Spectral (RBF),HC,ARI,2.0,0.4590434760518645,0.7313692276407961
Tetragonula,Spectral (RBF),HC,ARI,5.0,0.5772346857063291,0.8884153285849457
Tetragonula,Spectral (RBF),HC,ARI,10.0,0.6322646086477571,0.7450318946017335
Tetragonula,Spectral (RBF),HC,Fowlkes Mallows,2.0,0.5612748383245503,0.8340349872694978
Tetragonula,Spectral (RBF),HC,Fowlkes Mallows,5.0,0.6562026850980227,0.9298386439298956
Tetragonula,Spectral (RBF),HC,Fowlkes Mallows,10.0,0.7010464533156512,0.8954429764434845
Tetragonula,Spectral (RBF),HC,MI,2.0,0.6234526874288222,0.8024379142650812
Tetragonula,Spectral (RBF),HC,MI,5.0,0.6972725482825579,0.88846240348606
Tetragonula,Spectral (RBF),HC,MI,10.0,0.738674867316599,0.7728950872332088
Tetragonula,Spectral (RBF),HC,V Measure,2.0,0.6611261399837961,0.8298014066874798
Tetragonula,Spectral (RBF),HC,V Measure,5.0,0.7275270956773529,0.9019767168487928
Tetragonula,Spectral (RBF),HC,V Measure,10.0,0.7646739319649072,0.8002675876531699
Tetragonula,Spectral (RBF),K-Means,ARI,2.0,0.45965086780575504,0.6491907159038602
Tetragonula,Spectral (RBF),K-Means,ARI,5.0,0.5704988079639163,0.8963576224039138
Tetragonula,Spectral (RBF),K-Means,ARI,10.0,0.6191405495114506,0.7034233882474477
Tetragonula,Spectral (RBF),K-Means,Fowlkes Mallows,2.0,0.5604665295680307,0.7733269178830284
Tetragonula,Spectral (RBF),K-Means,Fowlkes Mallows,5.0,0.6507726235425371,0.9346764737206396
Tetragonula,Spectral (RBF),K-Means,Fowlkes Mallows,10.0,0.6902340155941102,0.8823799134165023
Tetragonula,Spectral (RBF),K-Means,MI,2.0,0.6244105516386693,0.7658028765497674
Tetragonula,Spectral (RBF),K-Means,MI,5.0,0.6916339051377969,0.8924650763379361
Tetragonula,Spectral (RBF),K-Means,MI,10.0,0.7326798276986117,0.7487132992747969
Tetragonula,Spectral (RBF),K-Means,V Measure,2.0,0.662021038954412,0.7983479221693568
Tetragonula,Spectral (RBF),K-Means,V Measure,5.0,0.7224477596325266,0.9055377778072873
Tetragonula,Spectral (RBF),K-Means,V Measure,10.0,0.759247166801609,0.7785500010555103
Tetragonula,UMAP,HC,ARI,2.0,0.5428005931688686,0.6927567449083617
Tetragonula,UMAP,HC,ARI,5.0,0.5467720104027746,0.7303483764556035
Tetragonula,UMAP,HC,ARI,10.0,0.5528117091642387,0.7457487834453127
Tetragonula,UMAP,HC,Fowlkes Mallows,2.0,0.6260159694546293,0.739031342177325
Tetragonula,UMAP,HC,Fowlkes Mallows,5.0,0.6294861564031766,0.7731903678004176
Tetragonula,UMAP,HC,Fowlkes Mallows,10.0,0.6347409269665512,0.7877528326415038
Tetragonula,UMAP,HC,MI,2.0,0.6848104177523073,0.7845895571993663
Tetragonula,UMAP,HC,MI,5.0,0.6894056950933332,0.8173284554994003
Tetragonula,UMAP,HC,MI,10.0,0.6957402766829088,0.8306011392127918
Tetragonula,UMAP,HC,V Measure,2.0,0.7162618570159128,0.8164823479876397
Tetragonula,UMAP,HC,V Measure,5.0,0.7202882712577434,0.8436213616047346
Tetragonula,UMAP,HC,V Measure,10.0,0.7259467121739032,0.8547546549134114
Tetragonula,UMAP,K-Means,ARI,2.0,0.5388952021776235,0.6777387521692955
Tetragonula,UMAP,K-Means,ARI,5.0,0.5440307566753483,0.718235578398863
Tetragonula,UMAP,K-Means,ARI,10.0,0.5489034023975526,0.7428973340306841
Tetragonula,UMAP,K-Means,Fowlkes Mallows,2.0,0.6228442258005424,0.7257889406132924
Tetragonula,UMAP,K-Means,Fowlkes Mallows,5.0,0.6271701425578494,0.7619983859014461
Tetragonula,UMAP,K-Means,Fowlkes Mallows,10.0,0.631426573226249,0.783764013369083
Tetragonula,UMAP,K-Means,MI,2.0,0.6828892891344104,0.7791212474955127
Tetragonula,UMAP,K-Means,MI,5.0,0.6880829483169678,0.8098449883398109
Tetragonula,UMAP,K-Means,MI,10.0,0.6931542355002763,0.8255936134245306
Tetragonula,UMAP,K-Means,V Measure,2.0,0.714547107141804,0.8120387850979787
Tetragonula,UMAP,K-Means,V Measure,5.0,0.7190951188153833,0.8376053373856432
Tetragonula,UMAP,K-Means,V Measure,10.0,0.7236617719774135,0.8506967760873837
Tetragonula,t-SNE,HC,ARI,2.0,0.635508023957572,0.8617521188130499
Tetragonula,t-SNE,HC,Fowlkes Mallows,2.0,0.7064786218660067,0.8799275822975975
Tetragonula,t-SNE,HC,MI,2.0,0.7481130505298431,0.8866406949615371
Tetragonula,t-SNE,HC,V Measure,2.0,0.7731845774429877,0.9036829227761095
Tetragonula,t-SNE,K-Means,ARI,2.0,0.6336676465317229,0.8642690254877283
Tetragonula,t-SNE,K-Means,Fowlkes Mallows,2.0,0.7052107406658749,0.882061684207024
Tetragonula,t-SNE,K-Means,MI,2.0,0.7451255440263723,0.885532206542411
Tetragonula,t-SNE,K-Means,V Measure,2.0,0.7705069918624713,0.9027431592140023
Veronica,DAE,HC,ARI,2.0,0.9282200623072362,0.8718110911023931
Veronica,DAE,HC,ARI,5.0,0.971755605739821,0.9479825131579845
Veronica,DAE,HC,ARI,10.0,0.9831447659758035,0.9685538360079174
Veronica,DAE,HC,Fowlkes Mallows,2.0,0.9423045425172917,0.8971210035841879
Veronica,DAE,HC,Fowlkes Mallows,5.0,0.9772720203889841,0.9581601684337769
Veronica,DAE,HC,Fowlkes Mallows,10.0,0.9864730884159628,0.9747598940303552
Veronica,DAE,HC,MI,2.0,0.9221635494648736,0.8657451572033286
Veronica,DAE,HC,MI,5.0,0.9647461819748608,0.9357298278360194
Veronica,DAE,HC,MI,10.0,0.979325903104104,0.9621588436433544
Veronica,DAE,HC,V Measure,2.0,0.9298593478611739,0.8838487534844374
Veronica,DAE,HC,V Measure,5.0,0.968258107968892,0.9445250337778441
Veronica,DAE,HC,V Measure,10.0,0.9813925299653016,0.9673897364640047
Veronica,DAE,K-Means,ARI,2.0,0.9240455574704708,0.8651037354747648
Veronica,DAE,K-Means,ARI,5.0,0.969213918168817,0.9427550225419977
Veronica,DAE,K-Means,ARI,10.0,0.9813735758063293,0.9657544466697221
Veronica,DAE,K-Means,Fowlkes Mallows,2.0,0.938954415710781,0.8917534939225921
Veronica,DAE,K-Means,Fowlkes Mallows,5.0,0.9752062886583066,0.9539330244968942
Veronica,DAE,K-Means,Fowlkes Mallows,10.0,0.9850012023500586,0.9724208906227454
Veronica,DAE,K-Means,MI,2.0,0.9180742201170317,0.8587757793592948
Veronica,DAE,K-Means,MI,5.0,0.9623777279516774,0.93169340093658
Veronica,DAE,K-Means,MI,10.0,0.9766841355816281,0.9579469241678611
Veronica,DAE,K-Means,V Measure,2.0,0.926206010838256,0.8779520673611857
Veronica,DAE,K-Means,V Measure,5.0,0.9661365969896195,0.9410904455916634
Veronica,DAE,K-Means,V Measure,10.0,0.9790145145013153,0.9637698759630207
Veronica,Isomap,HC,ARI,2.0,0.3159348271724702,0.7005507490404622
Veronica,Isomap,HC,ARI,5.0,0.40393304792826235,0.5209626234282813
Veronica,Isomap,HC,ARI,10.0,0.36753810463447295,0.5038931899229355
Veronica,Isomap,HC,Fowlkes Mallows,2.0,0.5672135713572053,0.8494464696236368
Veronica,Isomap,HC,Fowlkes Mallows,5.0,0.5367640694294179,0.643056932923064
Veronica,Isomap,HC,Fowlkes Mallows,10.0,0.5159497099691962,0.6396337190567375
Veronica,Isomap,HC,MI,2.0,0.5923836354371265,0.693647966906923
Veronica,Isomap,HC,MI,5.0,0.6917883459172209,0.7170920523329126
Veronica,Isomap,HC,MI,10.0,0.6721779352158863,0.695950840409102
Veronica,Isomap,HC,V Measure,2.0,0.6377897755880101,0.7360487593296491
Veronica,Isomap,HC,V Measure,5.0,0.7242514449720336,0.7599300779347344
Veronica,Isomap,HC,V Measure,10.0,0.7070336191723169,0.7422852174657845
Veronica,Isomap,K-Means,ARI,2.0,0.31226214879467035,0.7012736401421075
Veronica,Isomap,K-Means,ARI,5.0,0.38987308570316026,0.5261990377251275
Veronica,Isomap,K-Means,ARI,10.0,0.3433940278383059,0.5023652944429525
Veronica,Isomap,K-Means,Fowlkes Mallows,2.0,0.5652268105851576,0.8506861144796543
Veronica,Isomap,K-Means,Fowlkes Mallows,5.0,0.5248790612556299,0.6454356144869419
Veronica,Isomap,K-Means,Fowlkes Mallows,10.0,0.4959159645042176,0.6378284100288547
Veronica,Isomap,K-Means,MI,2.0,0.5889825252493067,0.6976554420059154
Veronica,Isomap,K-Means,MI,5.0,0.6798857299202943,0.7073502498267011
Veronica,Isomap,K-Means,MI,10.0,0.6551856597169349,0.6911408818244194
Veronica,Isomap,K-Means,V Measure,2.0,0.6348198249896941,0.7396162033820071
Veronica,Isomap,K-Means,V Measure,5.0,0.7136055566700569,0.751782738267153
Veronica,Isomap,K-Means,V Measure,10.0,0.6918418993905909,0.7383058379595087
Veronica,MDS,HC,ARI,2.0,0.6979171276120023,0.5818827642243941
Veronica,MDS,HC,ARI,5.0,0.881657003520121,0.8051009879970495
Veronica,MDS,HC,ARI,10.0,0.9307807337964276,0.9184819604066433
Veronica,MDS,HC,Fowlkes Mallows,2.0,0.754928617977471,0.6390460766300503
Veronica,MDS,HC,Fowlkes Mallows,5.0,0.9048112522070944,0.8371081319710467
Veronica,MDS,HC,Fowlkes Mallows,10.0,0.9441208417376162,0.9329990990104908
Veronica,MDS,HC,MI,2.0,0.8402745846209093,0.7279750685272816
Veronica,MDS,HC,MI,5.0,0.9259970123235971,0.8713949441606851
Veronica,MDS,HC,MI,10.0,0.9543123906104555,0.9341069853062853
Veronica,MDS,HC,V Measure,2.0,0.8562367263516899,0.7668096380552678
Veronica,MDS,HC,V Measure,5.0,0.9334722228538531,0.890028139198646
Veronica,MDS,HC,V Measure,10.0,0.9589436966981479,0.9436299142233051
Veronica,MDS,K-Means,ARI,2.0,0.6608948548123824,0.5482624866270331
Veronica,MDS,K-Means,ARI,5.0,0.8080366944415321,0.7057359900849378
Veronica,MDS,K-Means,ARI,10.0,0.8782219600867797,0.8073522579073589
Veronica,MDS,K-Means,Fowlkes Mallows,2.0,0.7255610741025432,0.6055134175497838
Veronica,MDS,K-Means,Fowlkes Mallows,5.0,0.8460754789721154,0.7493081098907066
Veronica,MDS,K-Means,Fowlkes Mallows,10.0,0.9024472046856604,0.8380367733232131
Veronica,MDS,K-Means,MI,2.0,0.8204692132004672,0.6966949184428958
Veronica,MDS,K-Means,MI,5.0,0.8939504762526382,0.8139098937117208
Veronica,MDS,K-Means,MI,10.0,0.931168926882714,0.8808200624963861
Veronica,MDS,K-Means,V Measure,2.0,0.8383555679906093,0.7398295950689191
Veronica,MDS,K-Means,V Measure,5.0,0.9045990000396199,0.8408120272425593
Veronica,MDS,K-Means,V Measure,10.0,0.9381208761321812,0.8981471907255965
Veronica,NMDS,HC,ARI,2.0,0.003537159524508599,0.00024206750961900232
Veronica,NMDS,HC,ARI,5.0,0.001705006387693585,0.0004735067228527588
Veronica,NMDS,HC,ARI,10.0,0.0021471283447769846,0.0002898670483756304
Veronica,NMDS,HC,Fowlkes Mallows,2.0,0.15937486785672442,0.13076880765801416
Veronica,NMDS,HC,Fowlkes Mallows,5.0,0.1581010139564266,0.13153259338247317
Veronica,NMDS,HC,Fowlkes Mallows,10.0,0.1581367998988472,0.13065287550120785
Veronica,NMDS,HC,MI,2.0,0.0052416341353256155,0.00037887666969653076
Veronica,NMDS,HC,MI,5.0,0.0008512868557851796,0.000671501610158108
Veronica,NMDS,HC,MI,10.0,0.003755911331582841,0.0003136145964341944
Veronica,NMDS,HC,V Measure,2.0,0.10448698119926507,0.1428320584392815
Veronica,NMDS,HC,V Measure,5.0,0.10074221315182968,0.14412305710601192
Veronica,NMDS,HC,V Measure,10.0,0.10328325684121253,0.14345700844276313
Veronica,NMDS,K-Means,ARI,2.0,0.0022361244926700076,0.00046502094273649354
Veronica,NMDS,K-Means,ARI,5.0,0.0,0.0
Veronica,NMDS,K-Means,ARI,10.0,0.004040911757863505,0.0006111381891756326
Veronica,NMDS,K-Means,Fowlkes Mallows,2.0,0.1545139614119736,0.12460923640136466
Veronica,NMDS,K-Means,Fowlkes Mallows,5.0,0.15033416948579126,0.12203435012185913
Veronica,NMDS,K-Means,Fowlkes Mallows,10.0,0.15509862037832597,0.12315021459677958
Veronica,NMDS,K-Means,MI,2.0,0.004446369450738624,0.0010323046887593043
Veronica,NMDS,K-Means,MI,5.0,0.0,0.0
Veronica,NMDS,K-Means,MI,10.0,0.005655977450045313,0.0012867042368503666
Veronica,NMDS,K-Means,V Measure,2.0,0.10364948475167739,0.1435388479445071
Veronica,NMDS,K-Means,V Measure,5.0,0.0958564437615081,0.14232309348674665
Veronica,NMDS,K-Means,V Measure,10.0,0.10472695309024951,0.14395506839880057
Veronica,PCA,HC,ARI,2.0,0.6981883201879026,0.7927252022419535
Veronica,PCA,HC,ARI,5.0,0.9898163484243796,0.9811426445891255
Veronica,PCA,HC,ARI,10.0,1.0,1.0
Veronica,PCA,HC,Fowlkes Mallows,2.0,0.7553451515744356,0.8214621181174753
Veronica,PCA,HC,Fowlkes Mallows,5.0,0.9919457652672213,0.9850793408998444
Veronica,PCA,HC,Fowlkes Mallows,10.0,1.0,1.0
Veronica,PCA,HC,MI,2.0,0.8446831734598034,0.8681338101341034
Veronica,PCA,HC,MI,5.0,0.9912372158755147,0.9834342205272895
Veronica,PCA,HC,MI,10.0,1.0,1.0
Veronica,PCA,HC,V Measure,2.0,0.8601910780754762,0.8869287187013867
Veronica,PCA,HC,V Measure,5.0,0.992101929066118,0.985683597460428
Veronica,PCA,HC,V Measure,10.0,1.0,1.0
Veronica,PCA,K-Means,ARI,2.0,0.6745405559824401,0.8387459008127532
Veronica,PCA,K-Means,ARI,5.0,0.9880430309855879,0.9779230051132658
Veronica,PCA,K-Means,ARI,10.0,0.9980680129295787,0.996213706050403
Veronica,PCA,K-Means,Fowlkes Mallows,2.0,0.7366625894519152,0.8597974294918325
Veronica,PCA,K-Means,Fowlkes Mallows,5.0,0.9904979723550587,0.9824565565815742
Veronica,PCA,K-Means,Fowlkes Mallows,10.0,0.9984446741338213,0.9969488009612282
Veronica,PCA,K-Means,MI,2.0,0.8396617319756287,0.8876919188727728
Veronica,PCA,K-Means,MI,5.0,0.9891243590746369,0.9798966400771181
Veronica,PCA,K-Means,MI,10.0,0.9977355839951021,0.9955812274591257
Veronica,PCA,K-Means,V Measure,2.0,0.8556619477852504,0.9037309258644991
Veronica,PCA,K-Means,V Measure,5.0,0.9902031401587392,0.9826501111830105
Veronica,PCA,K-Means,V Measure,10.0,0.9979548877920851,0.9961753149652417
Veronica,Random Projection,HC,ARI,2.0,0.14915329819239145,0.030926443831663954
Veronica,Random Projection,HC,ARI,5.0,0.32288025822067234,0.12940056259727217
Veronica,Random Projection,HC,ARI,10.0,0.5257560816322805,0.31581021967728884
Veronica,Random Projection,HC,Fowlkes Mallows,2.0,0.29205171740300856,0.1743335883242177
Veronica,Random Projection,HC,Fowlkes Mallows,5.0,0.436798563736949,0.2540066234494888
Veronica,Random Projection,HC,Fowlkes Mallows,10.0,0.6090375789858523,0.4203997448066851
Veronica,Random Projection,HC,MI,2.0,0.23765674419184324,0.0603989171614058
Veronica,Random Projection,HC,MI,5.0,0.40895767460875904,0.19022038303964353
Veronica,Random Projection,HC,MI,10.0,0.5982759038183929,0.387575419502473
Veronica,Random Projection,HC,V Measure,2.0,0.3138396446869398,0.1929732312315775
Veronica,Random Projection,HC,V Measure,5.0,0.46807537389443626,0.30531573152358576
Veronica,Random Projection,HC,V Measure,10.0,0.6386488505772558,0.47525749675962187
Veronica,Random Projection,K-Means,ARI,2.0,0.14458148530154424,0.03010961097841584
Veronica,Random Projection,K-Means,ARI,5.0,0.31501041681511405,0.12818414025776334
Veronica,Random Projection,K-Means,ARI,10.0,0.5159034129898307,0.311112183829303
Veronica,Random Projection,K-Means,Fowlkes Mallows,2.0,0.28427144367931007,0.1643145447945258
Veronica,Random Projection,K-Means,Fowlkes Mallows,5.0,0.42719026199313426,0.2419364161437697
Veronica,Random Projection,K-Means,Fowlkes Mallows,10.0,0.5995977918713031,0.40722816636770726
Veronica,Random Projection,K-Means,MI,2.0,0.23675256449109053,0.06034115566887702
Veronica,Random Projection,K-Means,MI,5.0,0.42355839174291765,0.19948259857099596
Veronica,Random Projection,K-Means,MI,10.0,0.6075657443178217,0.39808375694478365
Veronica,Random Projection,K-Means,V Measure,2.0,0.31285282287618804,0.19295160757637547
Veronica,Random Projection,K-Means,V Measure,5.0,0.4810824325281039,0.31367177473209196
Veronica,Random Projection,K-Means,V Measure,10.0,0.6468616550835017,0.4843674370028332
Veronica,Spectral (NN),HC,ARI,2.0,0.9795050106339932,0.9693286928219257
Veronica,Spectral (NN),HC,ARI,5.0,0.9933978127434324,0.9917873125176724
Veronica,Spectral (NN),HC,ARI,10.0,0.6311104599960156,0.5995268262235949
Veronica,Spectral (NN),HC,Fowlkes Mallows,2.0,0.9835095065912975,0.9753635760394367
Veronica,Spectral (NN),HC,Fowlkes Mallows,5.0,0.9946349743883102,0.9933197787577783
Veronica,Spectral (NN),HC,Fowlkes Mallows,10.0,0.7023944374364784,0.6774462272540062
Veronica,Spectral (NN),HC,MI,2.0,0.9652486177290127,0.9571634540104301
Veronica,Spectral (NN),HC,MI,5.0,0.9856778307896746,0.9835177813336349
Veronica,Spectral (NN),HC,MI,10.0,0.8092267849292528,0.7937596339479306
Veronica,Spectral (NN),HC,V Measure,2.0,0.9686565571091619,0.9628150790985801
Veronica,Spectral (NN),HC,V Measure,5.0,0.9871086155923322,0.9858001973165899
Veronica,Spectral (NN),HC,V Measure,10.0,0.8287246851609226,0.8237421779328912
Veronica,Spectral (NN),K-Means,ARI,2.0,0.9790173959649516,0.9685890408263135
Veronica,Spectral (NN),K-Means,ARI,5.0,0.9924582447219363,0.9928549204808901
Veronica,Spectral (NN),K-Means,ARI,10.0,0.6362056883424735,0.5806161524943274
Veronica,Spectral (NN),K-Means,Fowlkes Mallows,2.0,0.9831358900557277,0.9748051709882773
Veronica,Spectral (NN),K-Means,Fowlkes Mallows,5.0,0.9938707196795589,0.9941889164859096
Veronica,Spectral (NN),K-Means,Fowlkes Mallows,10.0,0.7062738000245998,0.6616215527060847
Veronica,Spectral (NN),K-Means,MI,2.0,0.9640173261003979,0.955505764057927
Veronica,Spectral (NN),K-Means,MI,5.0,0.9830289593757469,0.9859471289748033
Veronica,Spectral (NN),K-Means,MI,10.0,0.8206758737265966,0.7943882543819732
Veronica,Spectral (NN),K-Means,V Measure,2.0,0.9675420663723163,0.9613612748887239
Veronica,Spectral (NN),K-Means,V Measure,5.0,0.9847263951502642,0.9878928041564912
Veronica,Spectral (NN),K-Means,V Measure,10.0,0.8390436800870077,0.8245687458401891
Veronica,Spectral (RBF),HC,ARI,2.0,0.6881588447150694,0.7988304729043724
Veronica,Spectral (RBF),HC,ARI,5.0,0.9787637171866534,0.9756323559537332
Veronica,Spectral (RBF),HC,ARI,10.0,0.9449814903191057,0.9379168637729187
Veronica,Spectral (RBF),HC,Fowlkes Mallows,2.0,0.7462701483008689,0.827117241580529
Veronica,Spectral (RBF),HC,Fowlkes Mallows,5.0,0.9827591281196544,0.980161119099205
Veronica,Spectral (RBF),HC,Fowlkes Mallows,10.0,0.9554533238159371,0.9494111375558075
Veronica,Spectral (RBF),HC,MI,2.0,0.8409355296650716,0.873994264005786
Veronica,Spectral (RBF),HC,MI,5.0,0.972434482840182,0.9651846383464544
Veronica,Spectral (RBF),HC,MI,10.0,0.9655830752661361,0.9560518688065289
Veronica,Spectral (RBF),HC,V Measure,2.0,0.8568304352128807,0.8919557658137314
Veronica,Spectral (RBF),HC,V Measure,5.0,0.9752289703794227,0.9701417578761472
Veronica,Spectral (RBF),HC,V Measure,10.0,0.9690750226081006,0.962355542776709
Veronica,Spectral (RBF),K-Means,ARI,2.0,0.6647264827011392,0.8431152779694183
Veronica,Spectral (RBF),K-Means,ARI,5.0,0.9665297357696397,0.9540535531296251
Veronica,Spectral (RBF),K-Means,ARI,10.0,0.9049289055819679,0.8717402033128204
Veronica,Spectral (RBF),K-Means,Fowlkes Mallows,2.0,0.7274424333015064,0.8640064920277121
Veronica,Spectral (RBF),K-Means,Fowlkes Mallows,5.0,0.9729855222213127,0.9627424305250557
Veronica,Spectral (RBF),K-Means,Fowlkes Mallows,10.0,0.9230670852533696,0.8960809285886433
Veronica,Spectral (RBF),K-Means,MI,2.0,0.8344699594106224,0.8893542895332446
Veronica,Spectral (RBF),K-Means,MI,5.0,0.9646944379264627,0.9532206964518104
Veronica,Spectral (RBF),K-Means,MI,10.0,0.9459156259908507,0.9206134616283488
Veronica,Spectral (RBF),K-Means,V Measure,2.0,0.8509978026829715,0.9051430040928641
Veronica,Spectral (RBF),K-Means,V Measure,5.0,0.968264439541153,0.9599049815109014
Veronica,Spectral (RBF),K-Means,V Measure,10.0,0.9513982073808326,0.9319847708114388
Veronica,UMAP,HC,ARI,2.0,0.8742424621858939,0.8322465319408225
Veronica,UMAP,HC,ARI,5.0,0.9330963269186553,0.893299304921993
Veronica,UMAP,HC,ARI,10.0,0.9402742261708197,0.9044108726317007
Veronica,UMAP,HC,Fowlkes Mallows,2.0,0.8978276837651528,0.8625931799869963
Veronica,UMAP,HC,Fowlkes Mallows,5.0,0.9458206789976232,0.9132062429185244
Veronica,UMAP,HC,Fowlkes Mallows,10.0,0.9515014947490827,0.922073836945135
Veronica,UMAP,HC,MI,2.0,0.909430982632594,0.8875107190111197
Veronica,UMAP,HC,MI,5.0,0.9453783299939705,0.9194244169788383
Veronica,UMAP,HC,MI,10.0,0.9506999074895331,0.9259287448556625
Veronica,UMAP,HC,V Measure,2.0,0.9184321453145846,0.9029585515842723
Veronica,UMAP,HC,V Measure,5.0,0.9507777666638436,0.9304096510400863
