data,method1,method2,noise,sigma,criteria,rank,value,methods
Author,MDS,PCA,Normal,2.0,V Measure,10,0.0570042093476109,MDS:PCA
Author,MDS,PCA,Normal,3.0,ARI,10,0.003212095309706425,MDS:PCA
Author,MDS,PCA,Normal,3.0,MI,10,0.0053673449333079,MDS:PCA
Author,MDS,PCA,Normal,3.0,Fowlkes Mallows,10,0.27904679805667376,MDS:PCA
Author,MDS,PCA,Normal,3.0,V Measure,10,0.009395077034493528,MDS:PCA
Author,MDS,PCA,Normal,4.0,ARI,10,0.0007942273064864505,MDS:PCA
Author,MDS,PCA,Normal,4.0,MI,10,0.0008084537656197356,MDS:PCA
Author,MDS,PCA,Normal,4.0,Fowlkes Mallows,10,0.2742810773983157,MDS:PCA
Author,MDS,PCA,Normal,4.0,V Measure,10,0.004833338470320611,MDS:PCA
Author,MDS,PCA,Normal,5.0,ARI,10,0.0005903128070012443,MDS:PCA
Author,MDS,PCA,Normal,5.0,MI,10,0.00023062645354583657,MDS:PCA
Author,MDS,PCA,Normal,5.0,Fowlkes Mallows,10,0.27585411131340953,MDS:PCA
Author,MDS,PCA,Normal,5.0,V Measure,10,0.004269772641221273,MDS:PCA
Author,NMDS,PCA,Normal,0.0,ARI,10,-0.00019600161252115197,NMDS:PCA
Author,NMDS,PCA,Normal,0.0,MI,10,6.122181298512033e-05,NMDS:PCA
Author,NMDS,PCA,Normal,0.0,Fowlkes Mallows,10,0.2933470514745285,NMDS:PCA
Author,NMDS,PCA,Normal,0.0,V Measure,10,0.004267498436416724,NMDS:PCA
Author,NMDS,PCA,Normal,1.0,ARI,10,8.756902253636259e-05,NMDS:PCA
Author,NMDS,PCA,Normal,1.0,MI,10,5.8016654994134344e-05,NMDS:PCA
Author,NMDS,PCA,Normal,1.0,Fowlkes Mallows,10,0.2917883758889261,NMDS:PCA
Author,NMDS,PCA,Normal,1.0,V Measure,10,0.004250234656918458,NMDS:PCA
Author,NMDS,PCA,Normal,2.0,ARI,10,0.00043945857293732296,NMDS:PCA
Author,NMDS,PCA,Normal,2.0,MI,10,-6.881012130788095e-05,NMDS:PCA
Author,NMDS,PCA,Normal,2.0,Fowlkes Mallows,10,0.28588307012184144,NMDS:PCA
Author,NMDS,PCA,Normal,2.0,V Measure,10,0.0040699166022217645,NMDS:PCA
Author,NMDS,PCA,Normal,3.0,ARI,10,-7.997835065233437e-05,NMDS:PCA
Author,NMDS,PCA,Normal,3.0,MI,10,0.00010940773528216376,NMDS:PCA
Author,NMDS,PCA,Normal,3.0,Fowlkes Mallows,10,0.27361843332458125,NMDS:PCA
Author,NMDS,PCA,Normal,3.0,V Measure,10,0.004141213500179542,NMDS:PCA
Author,NMDS,PCA,Normal,4.0,ARI,10,-0.0002589648870759164,NMDS:PCA
Author,NMDS,PCA,Normal,4.0,MI,10,-0.00039997473972848413,NMDS:PCA
Author,NMDS,PCA,Normal,4.0,Fowlkes Mallows,10,0.2749733132352973,NMDS:PCA
Author,NMDS,PCA,Normal,4.0,V Measure,10,0.0036383992831661187,NMDS:PCA
Author,NMDS,PCA,Normal,5.0,ARI,10,-0.0004282166375689929,NMDS:PCA
Author,NMDS,PCA,Normal,5.0,MI,10,6.581765290754008e-05,NMDS:PCA
Author,NMDS,PCA,Normal,5.0,Fowlkes Mallows,10,0.27430274180914954,NMDS:PCA
Author,NMDS,PCA,Normal,5.0,V Measure,10,0.004102352054419089,NMDS:PCA
Author,PCA,PCA,Laplace,0.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,0.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,0.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,0.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,1.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,1.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,1.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,1.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,2.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,2.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,2.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,2.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,3.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,3.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,3.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,3.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,4.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,4.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,4.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,4.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,5.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,5.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,5.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Laplace,5.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,0.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,0.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,0.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,0.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,1.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,1.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,1.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,1.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,2.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,2.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,2.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,2.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,3.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,3.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,3.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,3.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,4.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,4.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,4.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,4.0,V Measure,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,5.0,ARI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,5.0,MI,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,5.0,Fowlkes Mallows,10,1.0,PCA:PCA
Author,PCA,PCA,Normal,5.0,V Measure,10,1.0,PCA:PCA
Author,PCA,Random Projection,Laplace,0.0,ARI,10,0.31196431134939356,PCA:Random Projection
Author,PCA,Random Projection,Laplace,0.0,MI,10,0.3409766344781968,PCA:Random Projection
Author,PCA,Random Projection,Laplace,0.0,Fowlkes Mallows,10,0.5213300507904556,PCA:Random Projection
Author,PCA,Random Projection,Laplace,0.0,V Measure,10,0.3438038878047647,PCA:Random Projection
Author,PCA,Random Projection,Laplace,1.0,ARI,10,0.050795977946409165,PCA:Random Projection
Author,PCA,Random Projection,Laplace,1.0,MI,10,0.061914436950799547,PCA:Random Projection
Author,PCA,Random Projection,Laplace,1.0,Fowlkes Mallows,10,0.33017008712986745,PCA:Random Projection
Author,PCA,Random Projection,Laplace,1.0,V Measure,10,0.06586063585849863,PCA:Random Projection
Author,PCA,Random Projection,Laplace,2.0,ARI,10,0.0033460644348237843,PCA:Random Projection
Author,PCA,Random Projection,Laplace,2.0,MI,10,0.004131616514476004,PCA:Random Projection
Author,PCA,Random Projection,Laplace,2.0,Fowlkes Mallows,10,0.27845409498471346,PCA:Random Projection
Author,PCA,Random Projection,Laplace,2.0,V Measure,10,0.008166929432552084,PCA:Random Projection
Author,PCA,Random Projection,Laplace,3.0,ARI,10,0.0003229228445050646,PCA:Random Projection
Author,PCA,Random Projection,Laplace,3.0,MI,10,-5.5232014555040545e-05,PCA:Random Projection
Author,PCA,Random Projection,Laplace,3.0,Fowlkes Mallows,10,0.27802303018032204,PCA:Random Projection
Author,PCA,Random Projection,Laplace,3.0,V Measure,10,0.004000528259705217,PCA:Random Projection
Author,PCA,Random Projection,Laplace,4.0,ARI,10,-0.00013734325372117957,PCA:Random Projection
Author,PCA,Random Projection,Laplace,4.0,MI,10,3.040527942809867e-05,PCA:Random Projection
Author,PCA,Random Projection,Laplace,4.0,Fowlkes Mallows,10,0.27812864827064526,PCA:Random Projection
Author,PCA,Random Projection,Laplace,4.0,V Measure,10,0.004090339304684568,PCA:Random Projection
Author,PCA,Random Projection,Laplace,5.0,ARI,10,0.00046056847966412755,PCA:Random Projection
Author,PCA,Random Projection,Laplace,5.0,MI,10,0.00020982537460400988,PCA:Random Projection
Author,PCA,Random Projection,Laplace,5.0,Fowlkes Mallows,10,0.2757691636478304,PCA:Random Projection
Author,PCA,Random Projection,Laplace,5.0,V Measure,10,0.004254134894523848,PCA:Random Projection
Author,PCA,Random Projection,Normal,0.0,ARI,10,0.34266097027601744,PCA:Random Projection
Author,PCA,Random Projection,Normal,0.0,MI,10,0.36723445165522484,PCA:Random Projection
Author,PCA,Random Projection,Normal,0.0,Fowlkes Mallows,10,0.5462072365225893,PCA:Random Projection
Author,PCA,Random Projection,Normal,0.0,V Measure,10,0.3699748689689639,PCA:Random Projection
Author,PCA,Random Projection,Normal,1.0,ARI,10,0.10426878521746215,PCA:Random Projection
Author,PCA,Random Projection,Normal,1.0,MI,10,0.11557044533122751,PCA:Random Projection
Author,PCA,Random Projection,Normal,1.0,Fowlkes Mallows,10,0.37108130579692067,PCA:Random Projection
Author,PCA,Random Projection,Normal,1.0,V Measure,10,0.1193167867130454,PCA:Random Projection
Author,PCA,Random Projection,Normal,2.0,ARI,10,0.01727442255673455,PCA:Random Projection
Author,PCA,Random Projection,Normal,2.0,MI,10,0.018889085788531323,PCA:Random Projection
Author,PCA,Random Projection,Normal,2.0,Fowlkes Mallows,10,0.30193298393947177,PCA:Random Projection
Author,PCA,Random Projection,Normal,2.0,V Measure,10,0.022976814412971,PCA:Random Projection
Author,PCA,Random Projection,Normal,3.0,ARI,10,0.001893138227017114,PCA:Random Projection
Author,PCA,Random Projection,Normal,3.0,MI,10,0.0025410250552924053,PCA:Random Projection
Author,PCA,Random Projection,Normal,3.0,Fowlkes Mallows,10,0.2794184328084293,PCA:Random Projection
Author,PCA,Random Projection,Normal,3.0,V Measure,10,0.00659039718610224,PCA:Random Projection
Author,PCA,Random Projection,Normal,4.0,ARI,10,0.0010084393869496911,PCA:Random Projection
Author,PCA,Random Projection,Normal,4.0,MI,10,0.0007594807437863052,PCA:Random Projection
Author,PCA,Random Projection,Normal,4.0,Fowlkes Mallows,10,0.277046340319258,PCA:Random Projection
Author,PCA,Random Projection,Normal,4.0,V Measure,10,0.004803962076626669,PCA:Random Projection
Author,PCA,Random Projection,Normal,5.0,ARI,10,0.00016555045268103725,PCA:Random Projection
Author,PCA,Random Projection,Normal,5.0,MI,10,0.00039207632432098515,PCA:Random Projection
Author,PCA,Random Projection,Normal,5.0,Fowlkes Mallows,10,0.27858870496312355,PCA:Random Projection
Author,PCA,Random Projection,Normal,5.0,V Measure,10,0.004452921077506215,PCA:Random Projection
Author,PCA,Spectral (NN),Laplace,0.0,ARI,10,0.9602677722763692,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,0.0,MI,10,0.9446898446061524,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,0.0,Fowlkes Mallows,10,0.9727053847541361,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,0.0,V Measure,10,0.9449334969955879,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,1.0,ARI,10,0.3031093325023582,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,1.0,MI,10,0.37685230978511924,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,1.0,Fowlkes Mallows,10,0.5681267874649244,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,1.0,V Measure,10,0.37985436925829996,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,2.0,ARI,10,0.015175901325287938,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,2.0,MI,10,0.018038682525971426,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,2.0,Fowlkes Mallows,10,0.298000013562601,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,2.0,V Measure,10,0.022089016098819032,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,3.0,ARI,10,0.0013371804834009047,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,3.0,MI,10,0.0020306112970534815,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,3.0,Fowlkes Mallows,10,0.28318500617503617,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,3.0,V Measure,10,0.006104843763562705,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,4.0,ARI,10,0.00046860589600078266,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,4.0,MI,10,0.00014621174555027789,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,4.0,Fowlkes Mallows,10,0.285330914388521,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,4.0,V Measure,10,0.004252556237289127,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,5.0,ARI,10,0.00042826875760556556,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,5.0,MI,10,0.00040721713251767736,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,5.0,Fowlkes Mallows,10,0.2812497259383316,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Laplace,5.0,V Measure,10,0.004485812337522273,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,0.0,ARI,10,0.9602677722763692,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,0.0,MI,10,0.9446898446061524,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,0.0,Fowlkes Mallows,10,0.9727053847541361,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,0.0,V Measure,10,0.9449334969955879,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,1.0,ARI,10,0.49047754248437153,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,1.0,MI,10,0.576446840421583,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,1.0,Fowlkes Mallows,10,0.6835021383134903,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,1.0,V Measure,10,0.5784692249302716,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,2.0,ARI,10,0.12552572599112083,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,2.0,MI,10,0.14727466129888006,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,2.0,Fowlkes Mallows,10,0.42771495411778,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,2.0,V Measure,10,0.1511948854330939,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,3.0,ARI,10,0.01249858190742584,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,3.0,MI,10,0.014313705784210748,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,3.0,Fowlkes Mallows,10,0.2946034648220227,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,3.0,V Measure,10,0.018365195416324778,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,4.0,ARI,10,0.0015815294864871899,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,4.0,MI,10,0.0018357028172590487,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,4.0,Fowlkes Mallows,10,0.280480552449879,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,4.0,V Measure,10,0.005894511927772621,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,5.0,ARI,10,0.0006415828403934722,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,5.0,MI,10,0.0006048267210459501,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,5.0,Fowlkes Mallows,10,0.27955826995334454,PCA:Spectral (NN)
Author,PCA,Spectral (NN),Normal,5.0,V Measure,10,0.004668580868842536,PCA:Spectral (NN)
Author,PCA,Spectral (RBF),Laplace,0.0,ARI,10,0.1142742863169485,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,0.0,MI,10,0.30000028675717166,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,0.0,Fowlkes Mallows,10,0.5927036947823234,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,0.0,V Measure,10,0.30449197193976296,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,1.0,ARI,10,0.20909174265691238,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,1.0,MI,10,0.3064658357394559,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,1.0,Fowlkes Mallows,10,0.5731121872741741,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,1.0,V Measure,10,0.3104048312314577,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,2.0,ARI,10,0.012728580717454361,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,2.0,MI,10,0.01757794203768924,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,2.0,Fowlkes Mallows,10,0.4163891256560477,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,2.0,V Measure,10,0.023628763485449737,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,3.0,ARI,10,-0.00046618694924789486,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,3.0,MI,10,-7.942127283254125e-05,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,3.0,Fowlkes Mallows,10,0.5210858777843295,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,3.0,V Measure,10,0.008485249862335576,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,4.0,ARI,10,1.2407266996446375e-05,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,4.0,MI,10,-0.00027258032928873346,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,4.0,Fowlkes Mallows,10,0.5190064078402699,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,4.0,V Measure,10,0.008175739854562873,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,5.0,ARI,10,0.0002969544052259785,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,5.0,MI,10,-4.351268557763851e-05,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,5.0,Fowlkes Mallows,10,0.513875937457119,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Laplace,5.0,V Measure,10,0.008381198370692108,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,0.0,ARI,10,0.1142742863169485,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,0.0,MI,10,0.30000028675717166,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.5927036947823234,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,0.0,V Measure,10,0.30449197193976296,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,1.0,ARI,10,0.16680225027980586,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,1.0,MI,10,0.3238928213044759,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.5977929461585929,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,1.0,V Measure,10,0.32814600984014874,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,2.0,ARI,10,0.11719550262446925,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,2.0,MI,10,0.13402210111621848,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.4320965957827644,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,2.0,V Measure,10,0.13813367425162415,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,3.0,ARI,10,0.004867241723817001,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,3.0,MI,10,0.00878960962184237,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,3.0,Fowlkes Mallows,10,0.4618426049749463,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,3.0,V Measure,10,0.01591435996842633,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,4.0,ARI,10,-1.1519297571684413e-05,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,4.0,MI,10,0.00045317577944188066,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,4.0,Fowlkes Mallows,10,0.5134918029894473,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,4.0,V Measure,10,0.009085438123388094,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,5.0,ARI,10,-0.00017877072811382555,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,5.0,MI,10,0.00027796732271058867,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,5.0,Fowlkes Mallows,10,0.5181901334877318,PCA:Spectral (RBF)
Author,PCA,Spectral (RBF),Normal,5.0,V Measure,10,0.008771777581168925,PCA:Spectral (RBF)
Author,PCA,t-SNE,Laplace,0.0,ARI,2,0.76061117867222,PCA:t-SNE
Author,PCA,t-SNE,Laplace,0.0,MI,2,0.7896613307680832,PCA:t-SNE
Author,PCA,t-SNE,Laplace,0.0,Fowlkes Mallows,2,0.8323440923053259,PCA:t-SNE
Author,PCA,t-SNE,Laplace,0.0,V Measure,2,0.7905471986444281,PCA:t-SNE
Author,PCA,t-SNE,Laplace,1.0,ARI,2,0.3082905408249751,PCA:t-SNE
Author,PCA,t-SNE,Laplace,1.0,MI,2,0.31751726282490444,PCA:t-SNE
Author,PCA,t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.4982076213418722,PCA:t-SNE
Author,PCA,t-SNE,Laplace,1.0,V Measure,2,0.32027203064705845,PCA:t-SNE
Author,PCA,t-SNE,Laplace,2.0,ARI,2,0.023733911721747974,PCA:t-SNE
Author,PCA,t-SNE,Laplace,2.0,MI,2,0.0283844636523887,PCA:t-SNE
Author,PCA,t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.29687712702203845,PCA:t-SNE
Author,PCA,t-SNE,Laplace,2.0,V Measure,2,0.0323392785280054,PCA:t-SNE
Author,PCA,t-SNE,Laplace,3.0,ARI,2,0.002005234695859405,PCA:t-SNE
Author,PCA,t-SNE,Laplace,3.0,MI,2,0.0020117989573429198,PCA:t-SNE
Author,PCA,t-SNE,Laplace,3.0,Fowlkes Mallows,2,0.2834718227593644,PCA:t-SNE
Author,PCA,t-SNE,Laplace,3.0,V Measure,2,0.00608750395788636,PCA:t-SNE
Author,PCA,t-SNE,Laplace,4.0,ARI,2,0.00043833992238110665,PCA:t-SNE
Author,PCA,t-SNE,Laplace,4.0,MI,2,0.0005055163926476167,PCA:t-SNE
Author,PCA,t-SNE,Laplace,4.0,Fowlkes Mallows,2,0.2888459890955641,PCA:t-SNE
Author,PCA,t-SNE,Laplace,4.0,V Measure,2,0.004646948128332383,PCA:t-SNE
Author,PCA,t-SNE,Laplace,5.0,ARI,2,-0.0011326445127710838,PCA:t-SNE
Author,PCA,t-SNE,Laplace,5.0,MI,2,-0.00022342654032564267,PCA:t-SNE
Author,PCA,t-SNE,Laplace,5.0,Fowlkes Mallows,2,0.2834863095636769,PCA:t-SNE
Author,PCA,t-SNE,Laplace,5.0,V Measure,2,0.0038802410463818714,PCA:t-SNE
Author,PCA,t-SNE,Normal,0.0,ARI,2,0.7604771200871435,PCA:t-SNE
Author,PCA,t-SNE,Normal,0.0,MI,2,0.789500464936101,PCA:t-SNE
Author,PCA,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.8322453367769796,PCA:t-SNE
Author,PCA,t-SNE,Normal,0.0,V Measure,2,0.7903869971838096,PCA:t-SNE
Author,PCA,t-SNE,Normal,1.0,ARI,2,0.48129974518713453,PCA:t-SNE
Author,PCA,t-SNE,Normal,1.0,MI,2,0.49434981044748016,PCA:t-SNE
Author,PCA,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.627205677700899,PCA:t-SNE
Author,PCA,t-SNE,Normal,1.0,V Measure,2,0.4964240382293965,PCA:t-SNE
Author,PCA,t-SNE,Normal,2.0,ARI,2,0.10861821928247588,PCA:t-SNE
Author,PCA,t-SNE,Normal,2.0,MI,2,0.12192978948394534,PCA:t-SNE
Author,PCA,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.35143229134528653,PCA:t-SNE
Author,PCA,t-SNE,Normal,2.0,V Measure,2,0.12546278540469824,PCA:t-SNE
Author,PCA,t-SNE,Normal,3.0,ARI,2,0.013440627925096338,PCA:t-SNE
Author,PCA,t-SNE,Normal,3.0,MI,2,0.01691108219269184,PCA:t-SNE
Author,PCA,t-SNE,Normal,3.0,Fowlkes Mallows,2,0.2891131251873059,PCA:t-SNE
Author,PCA,t-SNE,Normal,3.0,V Measure,2,0.020908051224477506,PCA:t-SNE
Author,PCA,t-SNE,Normal,4.0,ARI,2,0.002289519325801114,PCA:t-SNE
Author,PCA,t-SNE,Normal,4.0,MI,2,0.002432478101501437,PCA:t-SNE
Author,PCA,t-SNE,Normal,4.0,Fowlkes Mallows,2,0.28613589030953906,PCA:t-SNE
Author,PCA,t-SNE,Normal,4.0,V Measure,2,0.0065186200681228886,PCA:t-SNE
Author,PCA,t-SNE,Normal,5.0,ARI,2,0.0011116346568474979,PCA:t-SNE
Author,PCA,t-SNE,Normal,5.0,MI,2,0.0009053460995185316,PCA:t-SNE
Author,PCA,t-SNE,Normal,5.0,Fowlkes Mallows,2,0.2816169097171744,PCA:t-SNE
Author,PCA,t-SNE,Normal,5.0,V Measure,2,0.004978894553201219,PCA:t-SNE
Author,PCA,UMAP,Laplace,0.0,ARI,10,0.9784588600526339,PCA:UMAP
Author,PCA,UMAP,Laplace,0.0,MI,10,0.9699478952925965,PCA:UMAP
Author,PCA,UMAP,Laplace,0.0,Fowlkes Mallows,10,0.9851814569543343,PCA:UMAP
Author,PCA,UMAP,Laplace,0.0,V Measure,10,0.9700799659020425,PCA:UMAP
Author,PCA,UMAP,Laplace,1.0,ARI,10,0.4413617529782104,PCA:UMAP
Author,PCA,UMAP,Laplace,1.0,MI,10,0.4187259835086083,PCA:UMAP
Author,PCA,UMAP,Laplace,1.0,Fowlkes Mallows,10,0.6113346016077238,PCA:UMAP
Author,PCA,UMAP,Laplace,1.0,V Measure,10,0.4212318056493622,PCA:UMAP
Author,PCA,UMAP,Laplace,2.0,ARI,10,0.020850731989216803,PCA:UMAP
Author,PCA,UMAP,Laplace,2.0,MI,10,0.022524314424892847,PCA:UMAP
