data,method1,method2,noise,sigma,clustering,criteria,rank,value
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,MI,2,0.004298960575018315
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,MI,5,0.012297083872461496
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,MI,10,0.013853291742941778
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,Fowlkes Mallows,2,0.21631081217335116
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,Fowlkes Mallows,5,0.2145356684744586
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,Fowlkes Mallows,10,0.21831787929538016
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,V Measure,2,0.015868845878397094
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,V Measure,5,0.02365834580523752
TCGA,Isomap,Random Projection,Normal,2.0,K-Means,V Measure,10,0.02525727730571165
TCGA,Isomap,Random Projection,Normal,2.0,HC,ARI,2,-0.002591830794622273
TCGA,Isomap,Random Projection,Normal,2.0,HC,ARI,5,-0.0017967362520432055
TCGA,Isomap,Random Projection,Normal,2.0,HC,ARI,10,-0.0034621556334895423
TCGA,Isomap,Random Projection,Normal,2.0,HC,MI,2,-0.00015542397744558396
TCGA,Isomap,Random Projection,Normal,2.0,HC,MI,5,0.0028273086325993142
TCGA,Isomap,Random Projection,Normal,2.0,HC,MI,10,0.013426182020355604
TCGA,Isomap,Random Projection,Normal,2.0,HC,Fowlkes Mallows,2,0.26228235088062285
TCGA,Isomap,Random Projection,Normal,2.0,HC,Fowlkes Mallows,5,0.21486953628449632
TCGA,Isomap,Random Projection,Normal,2.0,HC,Fowlkes Mallows,10,0.2265914847046816
TCGA,Isomap,Random Projection,Normal,2.0,HC,V Measure,2,0.012629348376894509
TCGA,Isomap,Random Projection,Normal,2.0,HC,V Measure,5,0.014483248646615066
TCGA,Isomap,Random Projection,Normal,2.0,HC,V Measure,10,0.02529492319209781
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,ARI,2,0.388762304019768
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,ARI,5,0.2917263840627388
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,ARI,10,0.116558636410033
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,MI,2,0.4661748475298202
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,MI,5,0.4245991908661642
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,MI,10,0.2719773449898493
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,Fowlkes Mallows,2,0.5326063584374099
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,Fowlkes Mallows,5,0.4610326138699615
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,Fowlkes Mallows,10,0.35065221458121537
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,V Measure,2,0.472602702493392
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,V Measure,5,0.4315987232788962
TCGA,Isomap,Spectral (NN),Laplace,0.0,K-Means,V Measure,10,0.281171820782372
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,ARI,2,0.3437437599905492
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,ARI,5,0.32414070339102075
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,ARI,10,0.16951628216035605
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,MI,2,0.4609432671864061
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,MI,5,0.4383125930632892
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,MI,10,0.3302305963540175
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,Fowlkes Mallows,2,0.5150324414199199
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,Fowlkes Mallows,5,0.4831951677349513
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,Fowlkes Mallows,10,0.4249943682213262
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,V Measure,2,0.4677579288336722
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,V Measure,5,0.4452135503777012
TCGA,Isomap,Spectral (NN),Laplace,0.0,HC,V Measure,10,0.33951163002794865
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,ARI,2,-0.002910571339525748
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,ARI,5,0.0023357914400027303
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,ARI,10,-0.0010032234549319356
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,MI,2,-0.00166904717100988
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,MI,5,0.006179296661919846
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,MI,10,-0.003080223096300343
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,Fowlkes Mallows,2,0.2313168075628219
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,Fowlkes Mallows,5,0.22267047066605075
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,Fowlkes Mallows,10,0.20426426524555
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,V Measure,2,0.010373715150739529
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,V Measure,5,0.017833773380924903
TCGA,Isomap,Spectral (NN),Laplace,0.5,K-Means,V Measure,10,0.008416654445724293
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,ARI,2,-0.000766197791543574
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,ARI,5,0.00899699242381887
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,ARI,10,0.007615843789069969
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,MI,2,-0.0033974029156184395
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,MI,5,-0.002425300515817188
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,MI,10,0.00572658952003995
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,Fowlkes Mallows,2,0.2302549277269945
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,Fowlkes Mallows,5,0.26630926866037624
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,Fowlkes Mallows,10,0.2591687598587564
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,V Measure,2,0.008679569460537289
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,V Measure,5,0.010168996048378549
TCGA,Isomap,Spectral (NN),Laplace,0.5,HC,V Measure,10,0.01802239780654409
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,ARI,2,0.10025863871395728
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,ARI,5,0.2359790165688607
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,ARI,10,0.1636630262076452
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,MI,2,0.17171814957419956
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,MI,5,0.2797644621542749
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,MI,10,0.2846178503055042
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,Fowlkes Mallows,2,0.29052159035613245
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,Fowlkes Mallows,5,0.40908564147949183
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,Fowlkes Mallows,10,0.4562538536306534
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,V Measure,2,0.18133734296078244
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,V Measure,5,0.2884155304144116
TCGA,Isomap,Spectral (NN),Laplace,1.0,K-Means,V Measure,10,0.2949709770123917
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,ARI,2,0.08167506928030356
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,ARI,5,0.09561520590321748
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,ARI,10,0.16976422313010436
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,MI,2,0.14513722024030876
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,MI,5,0.2002603749500324
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,MI,10,0.2359295458728739
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,Fowlkes Mallows,2,0.29160668242041016
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,Fowlkes Mallows,5,0.32088505584220645
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,Fowlkes Mallows,10,0.5115693687006657
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,V Measure,2,0.15541014554028745
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,V Measure,5,0.2103339693583066
TCGA,Isomap,Spectral (NN),Laplace,1.0,HC,V Measure,10,0.2486257397498671
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,ARI,2,-0.0015381464036131095
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,ARI,5,0.011538588289043531
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,ARI,10,0.038967040136755636
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,MI,2,0.0013315558031328026
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,MI,5,0.017331799387093724
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,MI,10,0.040541428838877035
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,Fowlkes Mallows,2,0.23138246159151665
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,Fowlkes Mallows,5,0.25544723458907465
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,Fowlkes Mallows,10,0.25461073141839874
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,V Measure,2,0.013413091539447091
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,V Measure,5,0.02938073661119123
TCGA,Isomap,Spectral (NN),Laplace,2.0,K-Means,V Measure,10,0.05188904606193178
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,ARI,2,-0.0003706651313701107
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,ARI,5,0.0068446037102019505
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,ARI,10,0.028360851766841107
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,MI,2,0.004193891084240342
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,MI,5,0.019354356871774975
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,MI,10,0.0288696096664304
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,Fowlkes Mallows,2,0.2259953667874018
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,Fowlkes Mallows,5,0.2669184490940357
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,Fowlkes Mallows,10,0.266438186445417
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,V Measure,2,0.016079402838286478
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,V Measure,5,0.031983452271074936
TCGA,Isomap,Spectral (NN),Laplace,2.0,HC,V Measure,10,0.04076726884300665
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,ARI,2,0.391954618695568
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,ARI,5,0.3069754489143117
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,ARI,10,0.2169399480604318
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,MI,2,0.4673134392840986
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,MI,5,0.4169091669900885
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,MI,10,0.3952486992210583
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,Fowlkes Mallows,2,0.5352301345056439
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,Fowlkes Mallows,5,0.4648845367807213
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,Fowlkes Mallows,10,0.4188267121455291
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,V Measure,2,0.47373079965034903
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,V Measure,5,0.4238728932110011
TCGA,Isomap,Spectral (NN),Normal,0.0,K-Means,V Measure,10,0.4027913338825966
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,ARI,2,0.3437437599905492
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,ARI,5,0.32414070339102075
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,ARI,10,0.16951628216035605
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,MI,2,0.4609432671864061
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,MI,5,0.4383125930632892
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,MI,10,0.3302305963540175
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,Fowlkes Mallows,2,0.5150324414199199
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,Fowlkes Mallows,5,0.4831951677349513
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,Fowlkes Mallows,10,0.4249943682213262
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,V Measure,2,0.4677579288336722
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,V Measure,5,0.4452135503777012
TCGA,Isomap,Spectral (NN),Normal,0.0,HC,V Measure,10,0.33951163002794865
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,ARI,2,-0.0008964402662528828
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,ARI,5,-0.0035788578176698007
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,ARI,10,0.00169316154720362
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,MI,2,-0.002806849215436221
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,MI,5,-0.0040422455632547856
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,MI,10,0.0015316332495774294
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,Fowlkes Mallows,2,0.21252817997867027
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,Fowlkes Mallows,5,0.2093711370968773
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,Fowlkes Mallows,10,0.21075160265367004
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,V Measure,2,0.008827201002659945
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,V Measure,5,0.007618024623695876
TCGA,Isomap,Spectral (NN),Normal,0.5,K-Means,V Measure,10,0.013058167644514992
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,ARI,2,0.0015203643940241228
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,ARI,5,-0.005571458799166323
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,ARI,10,-0.008456704813139652
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,MI,2,0.0042355852813808674
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,MI,5,-0.0027854556415163128
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,MI,10,-0.0017867814410570144
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,Fowlkes Mallows,2,0.2170616548364358
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,Fowlkes Mallows,5,0.2237068390147833
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,Fowlkes Mallows,10,0.2501215189866608
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,V Measure,2,0.01590041931375009
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,V Measure,5,0.009198867245693116
TCGA,Isomap,Spectral (NN),Normal,0.5,HC,V Measure,10,0.010934362637720848
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,ARI,2,0.3270526431929884
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,ARI,5,0.20944234979229406
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,ARI,10,0.2321023038465033
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,MI,2,0.4036922692242344
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,MI,5,0.3503612952908472
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,MI,10,0.35512544577994754
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,Fowlkes Mallows,2,0.4952071365847534
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,Fowlkes Mallows,5,0.4114588200301305
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,Fowlkes Mallows,10,0.4195131902865024
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,V Measure,2,0.4111441387634721
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,V Measure,5,0.3584521665014658
TCGA,Isomap,Spectral (NN),Normal,1.0,K-Means,V Measure,10,0.36312135356382
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,ARI,2,0.19018004197436086
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,ARI,5,0.19577297386332965
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,ARI,10,0.19068566746093304
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,MI,2,0.3387245699085453
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,MI,5,0.3488926907477481
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,MI,10,0.2856136146134867
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,Fowlkes Mallows,2,0.3971802661917317
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,Fowlkes Mallows,5,0.4162951113565711
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,Fowlkes Mallows,10,0.4017246775128388
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,V Measure,2,0.3470264085654797
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,V Measure,5,0.3574585123944599
TCGA,Isomap,Spectral (NN),Normal,1.0,HC,V Measure,10,0.2947796421285899
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,ARI,2,0.07251519647423407
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,ARI,5,0.12717439938868155
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,ARI,10,0.11070829284774693
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,MI,2,0.11841254043788545
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,MI,5,0.16904216075855233
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,MI,10,0.1554184584385381
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,Fowlkes Mallows,2,0.2720157718752177
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,Fowlkes Mallows,5,0.3212985715339057
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,Fowlkes Mallows,10,0.3120235840325817
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,V Measure,2,0.1286780800874507
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,V Measure,5,0.17887493996227646
TCGA,Isomap,Spectral (NN),Normal,2.0,K-Means,V Measure,10,0.16541866051388926
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,ARI,2,0.035318316130499086
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,ARI,5,0.10048508539023994
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,ARI,10,0.0662766881294065
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,MI,2,0.10772911562207496
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,MI,5,0.18289715057471093
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,MI,10,0.09642152344539258
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,Fowlkes Mallows,2,0.2953401014199949
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,Fowlkes Mallows,5,0.3444674920994667
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,Fowlkes Mallows,10,0.3005648871112858
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,V Measure,2,0.11914989973972885
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,V Measure,5,0.1932912103376257
TCGA,Isomap,Spectral (NN),Normal,2.0,HC,V Measure,10,0.10772364922260147
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,ARI,2,0.2919734605555782
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,ARI,5,0.2682958323552479
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,ARI,10,0.21152344973133635
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,MI,2,0.3562392112595967
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,MI,5,0.39223594226696
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,MI,10,0.30517218397587204
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,Fowlkes Mallows,2,0.4602812713055065
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,Fowlkes Mallows,5,0.4395971440043309
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,Fowlkes Mallows,10,0.4113204378119701
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,V Measure,2,0.3640318467516768
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,V Measure,5,0.39963029982501536
TCGA,Isomap,Spectral (RBF),Laplace,0.0,K-Means,V Measure,10,0.3139434497874457
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,ARI,2,0.27057183060638873
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,ARI,5,0.3138938615704424
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,ARI,10,0.25246322559128165
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,MI,2,0.3438917639396147
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,MI,5,0.44889087252499216
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,MI,10,0.3786062778962467
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,Fowlkes Mallows,2,0.4618940173466954
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,Fowlkes Mallows,5,0.4876873562286376
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,Fowlkes Mallows,10,0.5226976767879715
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,V Measure,2,0.3523521807962933
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,V Measure,5,0.4558560572660378
TCGA,Isomap,Spectral (RBF),Laplace,0.0,HC,V Measure,10,0.3879374667589296
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,ARI,2,-0.003612547183155532
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,ARI,5,0.0011150268305551519
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,ARI,10,-0.003952422853208749
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,MI,2,-0.0016051820444371655
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,MI,5,0.0005623332081040146
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,MI,10,-0.004439294001887939
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,Fowlkes Mallows,2,0.21938838906120253
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,Fowlkes Mallows,5,0.22209962489482907
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,Fowlkes Mallows,10,0.20120776446455665
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,V Measure,2,0.010236415156476178
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,V Measure,5,0.01229527469918957
TCGA,Isomap,Spectral (RBF),Laplace,0.5,K-Means,V Measure,10,0.0070586878030746295
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,ARI,2,-0.00598554695328014
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,ARI,5,0.0008407956772993064
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,ARI,10,0.004606122236929407
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,MI,2,-0.005482757927951882
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,MI,5,0.002422316907397636
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,MI,10,0.005292757043079661
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,Fowlkes Mallows,2,0.2219888075064396
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,Fowlkes Mallows,5,0.2331249411493668
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,Fowlkes Mallows,10,0.23601177467856285
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,V Measure,2,0.006535686490017702
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,V Measure,5,0.014469965956578575
TCGA,Isomap,Spectral (RBF),Laplace,0.5,HC,V Measure,10,0.017225991780003714
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,ARI,2,0.09653864452446337
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,ARI,5,0.1961955432539912
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,ARI,10,0.14746718753080093
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,MI,2,0.15828627603215215
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,MI,5,0.2448838619990465
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,MI,10,0.21866923627677587
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,Fowlkes Mallows,2,0.2951256635496035
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,Fowlkes Mallows,5,0.3817973946153865
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,Fowlkes Mallows,10,0.3383749205208656
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,V Measure,2,0.16822318601491146
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,V Measure,5,0.25397872559301404
TCGA,Isomap,Spectral (RBF),Laplace,1.0,K-Means,V Measure,10,0.22798338407301055
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,ARI,2,0.13419676945270656
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,ARI,5,0.143035837584763
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,ARI,10,0.1262442080433965
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,MI,2,0.1867786666774829
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,MI,5,0.2054538839121467
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,MI,10,0.2287576816316165
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,Fowlkes Mallows,2,0.3469861159440526
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,Fowlkes Mallows,5,0.3415513071144677
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,Fowlkes Mallows,10,0.3712518521893683
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,V Measure,2,0.1969651704733746
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,V Measure,5,0.21498647427657527
TCGA,Isomap,Spectral (RBF),Laplace,1.0,HC,V Measure,10,0.2391401870324795
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,ARI,2,-0.0029808894935968487
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,ARI,5,0.013660494187640216
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,ARI,10,0.03352966471235621
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,MI,2,-0.004291887364487164
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,MI,5,0.020015066741949698
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,MI,10,0.04135826186034983
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,Fowlkes Mallows,2,0.22004604847176606
TCGA,Isomap,Spectral (RBF),Laplace,2.0,K-Means,Fowlkes Mallows,5,0.25404722055573803
